uei,district_norm,state,issue_date,label,latitude,longitude,n_missing_features,rain_prev_3d_mm,rain_prev_7d_mm,rain_prev_14d_mm,et0_prev_7d_mm,forecast_rain_0_24h_mm,forecast_rain_24_48h_mm,river_discharge_current_m3s,river_discharge_change_pct,elevation_m,slope_proxy_pct,historical_flood_event_count_district,historical_flood_years_count,distance_to_nearest_recorded_flood_event_km,days_since_last_recorded_flood
NEG-baksa-2017-12-19,baksa,,2017-12-19,0,28.7643,78.00321,0,0.0,6.2,7.4,17.1,0.0,0.0,0.11,0.0,217.0,0.541,29,18,0.0,548.0
NEG-baksa-2015-11-29,baksa,,2015-11-29,0,28.7643,78.00321,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,21.46,0.0,0.0,0.12,0.0,217.0,0.541,28,17,0.0,89.0
NEG-baksa-2016-10-05,baksa,,2016-10-05,0,28.7643,78.00321,0,4.8,5.9,14.2,25.72,0.3,0.0,0.13,0.0,217.0,0.541,29,18,0.0,108.0
NEG-baksa-2017-09-09,baksa,,2017-09-09,0,28.7643,78.00321,0,8.0,15.1,82.8,25.85,0.0,0.8,0.57,-46.7,217.0,0.541,29,18,0.0,447.0
NEG-baksa-2016-12-12,baksa,,2016-12-12,0,28.7643,78.00321,0,0.0,0.0,0.0,17.83,0.0,0.0,0.11,0.0,217.0,0.541,29,18,0.0,176.0
NEG-baksa-2021-03-10,baksa,,2021-03-10,0,28.7643,78.00321,0,0.0,0.0,0.0,35.76,0.0,0.0,0.12,0.0,217.0,0.541,32,20,0.0,427.0
NEG-baksa-2015-11-04,baksa,,2015-11-04,0,28.7643,78.00321,0,0.0,1.2,2.7,23.36,4.5,0.0,0.12,0.0,217.0,0.541,28,17,0.0,64.0
NEG-baksa-2016-10-03,baksa,,2016-10-03,0,28.7643,78.00321,0,0.7999999999999999,3.0,10.099999999999998,26.76,1.0,4.3,0.13,-7.1,217.0,0.541,29,18,0.0,106.0
NEG-baksa-2015-01-11,baksa,,2015-01-11,0,28.7643,78.00321,0,0.0,0.0,13.0,15.169999999999998,0.0,0.0,0.11,-21.4,217.0,0.541,23,16,0.0,605.0
NEG-baksa-2019-08-01,baksa,,2019-08-01,0,28.7643,78.00321,0,1.2,56.9,118.50000000000001,23.75,12.9,4.6,0.67,-8.2,217.0,0.541,29,18,0.0,1138.0
NEG-baksa-2020-01-20,baksa,,2020-01-20,0,28.7643,78.00321,0,2.5,17.7,37.699999999999996,12.25,0.0,0.0,0.16,-15.8,217.0,0.541,32,20,0.0,12.0
NEG-baksa-2022-09-24,baksa,,2022-09-24,0,28.7643,78.00321,0,77.6,89.9,139.9,21.310000000000002,4.3,0.6,0.83,59.6,217.0,0.541,117,21,0.0,67.0
NEG-baksa-2021-08-29,baksa,,2021-08-29,0,28.7643,78.00321,0,6.6,25.0,65.5,28.64,3.2,4.3,0.2,-23.1,217.0,0.541,32,20,0.0,599.0
NEG-baksa-2020-04-08,baksa,,2020-04-08,0,28.7643,78.00321,0,0.0,0.0,1.7,45.410000000000004,0.0,0.0,0.12,0.0,217.0,0.541,32,20,0.0,91.0
NEG-baksa-2018-04-07,baksa,,2018-04-07,0,28.7643,78.00321,0,5.0,6.4,6.4,39.81,0.8,0.0,0.12,0.0,217.0,0.541,29,18,0.0,657.0
NEG-baksa-2015-05-14,baksa,,2015-05-14,0,28.7643,78.00321,0,7.3,7.3,7.8,47.589999999999996,1.2,0.0,0.12,0.0,217.0,0.541,24,17,0.0,84.0
NEG-baksa-2017-08-06,baksa,,2017-08-06,0,28.7643,78.00321,0,12.299999999999999,56.199999999999996,80.39999999999999,20.689999999999998,5.2,7.3,1.78,709.1,217.0,0.541,29,18,0.0,413.0
NEG-baksa-2018-03-26,baksa,,2018-03-26,0,28.7643,78.00321,0,0.0,2.7,3.1,37.059999999999995,0.0,0.0,0.12,0.0,217.0,0.541,29,18,0.0,645.0
NEG-baksa-2022-12-05,baksa,,2022-12-05,0,28.7643,78.00321,0,0.0,0.0,0.0,16.91,0.0,0.0,0.11,-8.3,217.0,0.541,117,21,0.0,139.0
NEG-baksa-2018-03-04,baksa,,2018-03-04,0,28.7643,78.00321,0,0.1,0.1,3.8000000000000003,29.860000000000003,0.0,0.0,0.12,0.0,217.0,0.541,29,18,0.0,623.0
NEG-baksa-2022-11-19,baksa,,2022-11-19,0,28.7643,78.00321,0,0.0,0.0,4.2,22.96,0.0,0.0,0.14,7.7,217.0,0.541,117,21,0.0,123.0
NEG-baksa-2020-02-03,baksa,,2020-02-03,0,28.7643,78.00321,0,0.1,13.499999999999998,13.499999999999998,15.28,0.0,0.0,0.14,16.7,217.0,0.541,32,20,0.0,26.0
NEG-baksa-2015-10-19,baksa,,2015-10-19,0,28.7643,78.00321,0,0.6,6.1,6.1,26.549999999999997,1.6,0.0,0.12,0.0,217.0,0.541,28,17,0.0,48.0
NEG-baksa-2022-09-16,baksa,,2022-09-16,0,28.7643,78.00321,0,34.1,43.8,44.8,30.529999999999998,0.8,0.1,0.61,369.2,217.0,0.541,117,21,0.0,59.0
NEG-baksa-2017-08-14,baksa,,2017-08-14,0,28.7643,78.00321,0,2.0,45.400000000000006,106.50000000000001,26.090000000000003,1.0,0.4,1.0,-41.2,217.0,0.541,29,18,0.0,421.0
NEG-baksa-2017-12-19,baksa,,2017-12-19,0,28.7643,78.00321,0,0.0,6.2,7.4,17.1,0.0,0.0,0.11,0.0,217.0,0.541,29,18,0.0,548.0
NEG-baksa-2023-11-01,baksa,,2023-11-01,0,28.7643,78.00321,0,0.0,0.0,0.0,24.679999999999996,0.0,0.0,0.12,0.0,217.0,0.541,139,22,0.0,66.0
NEG-baksa-2023-11-15,baksa,,2023-11-15,0,28.7643,78.00321,0,0.0,11.0,11.0,19.34,0.0,0.0,0.13,8.3,217.0,0.541,139,22,0.0,80.0
NEG-baksa-2022-01-04,baksa,,2022-01-04,0,28.7643,78.00321,0,0.0,3.7,7.500000000000001,13.919999999999998,6.5,2.9,0.11,0.0,217.0,0.541,32,20,0.0,727.0
NEG-baksa-2021-08-12,baksa,,2021-08-12,0,28.7643,78.00321,0,9.7,40.8,85.49999999999999,29.71,0.1,0.1,0.63,-31.5,217.0,0.541,32,20,0.0,582.0
NEG-baksa-2022-06-01,baksa,,2022-06-01,0,28.7643,78.00321,0,0.0,0.2,18.3,38.88,0.0,0.0,0.16,-27.3,217.0,0.541,43,21,0.0,12.0
NEG-baksa-2017-03-21,baksa,,2017-03-21,0,28.7643,78.00321,0,0.4,0.8,31.0,35.17,0.0,3.1,0.12,-25.0,217.0,0.541,29,18,0.0,275.0
NEG-baksa-2016-04-15,baksa,,2016-04-15,0,28.7643,78.00321,0,0.0,0.0,0.6000000000000001,53.89,0.0,0.0,0.12,0.0,217.0,0.541,28,17,0.0,227.0
NEG-baksa-2021-02-08,baksa,,2021-02-08,0,28.7643,78.00321,0,0.1,7.8999999999999995,7.8999999999999995,18.82,0.0,0.0,0.12,0.0,217.0,0.541,32,20,0.0,397.0
NEG-baksa-2017-07-09,baksa,,2017-07-09,0,28.7643,78.00321,0,5.3,36.400000000000006,141.39999999999998,26.22,0.3,12.4,0.17,-70.7,217.0,0.541,29,18,0.0,385.0
NEG-baksa-2022-04-06,baksa,,2022-04-06,0,28.7643,78.00321,0,0.0,0.0,0.0,48.440000000000005,0.0,0.0,0.12,0.0,217.0,0.541,32,20,0.0,819.0
NEG-baksa-2016-09-02,baksa,,2016-09-02,0,28.7643,78.00321,0,59.6,83.0,105.30000000000001,24.349999999999998,0.1,0.1,0.66,175.0,217.0,0.541,29,18,0.0,75.0
NEG-baksa-2017-12-24,baksa,,2017-12-24,0,28.7643,78.00321,0,0.0,0.0,7.4,17.0,0.0,0.0,0.11,0.0,217.0,0.541,29,18,0.0,553.0
NEG-baksa-2016-08-05,baksa,,2016-08-05,0,28.7643,78.00321,0,9.4,60.699999999999996,103.89999999999999,20.959999999999997,2.1,4.4,0.66,-24.1,217.0,0.541,29,18,0.0,47.0
NEG-baksa-2015-10-20,baksa,,2015-10-20,0,28.7643,78.00321,0,0.1,6.0,6.199999999999999,26.35,0.0,0.0,0.12,0.0,217.0,0.541,28,17,0.0,49.0
NEG-baksa-2016-11-10,baksa,,2016-11-10,0,28.7643,78.00321,0,0.0,0.0,0.0,27.81,0.0,0.0,0.12,9.1,217.0,0.541,29,18,0.0,144.0
NEG-baksa-2023-11-21,baksa,,2023-11-21,0,28.7643,78.00321,0,0.0,0.0,11.0,17.96,0.0,0.0,0.13,0.0,217.0,0.541,139,22,0.0,86.0
NEG-baksa-2018-06-13,baksa,,2018-06-13,0,28.7643,78.00321,0,1.4,12.799999999999999,22.0,41.19,0.0,0.0,0.16,33.3,217.0,0.541,29,18,0.0,724.0
NEG-baksa-2021-09-03,baksa,,2021-09-03,0,28.7643,78.00321,0,13.200000000000001,24.6,81.99999999999999,26.589999999999996,4.8,1.5,0.32,68.4,217.0,0.541,32,20,0.0,604.0
NEG-baksa-2023-05-26,baksa,,2023-05-26,0,28.7643,78.00321,0,1.1,1.3,1.4000000000000001,49.529999999999994,10.0,0.0,0.12,0.0,217.0,0.541,117,21,0.0,311.0
NEG-baksa-2021-05-20,baksa,,2021-05-20,0,28.7643,78.00321,0,84.7,85.10000000000001,91.2,30.76,0.1,0.0,0.44,175.0,217.0,0.541,32,20,0.0,498.0
NEG-baksa-2018-03-28,baksa,,2018-03-28,0,28.7643,78.00321,0,0.0,2.7,3.1,38.46000000000001,0.0,0.0,0.12,0.0,217.0,0.541,29,18,0.0,647.0
NEG-baksa-2019-12-04,baksa,,2019-12-04,0,28.7643,78.00321,0,0.0,36.8,36.8,16.900000000000002,0.0,0.0,0.12,0.0,217.0,0.541,30,19,0.0,58.0
NEG-baksa-2016-05-24,baksa,,2016-05-24,0,28.7643,78.00321,0,20.3,22.3,22.700000000000003,54.690000000000005,1.0,0.0,0.31,158.3,217.0,0.541,28,17,0.0,266.0
NEG-baksa-2020-04-03,baksa,,2020-04-03,0,28.7643,78.00321,0,0.0,1.7,5.2,37.51,0.0,0.0,0.12,0.0,217.0,0.541,32,20,0.0,86.0
NEG-baksa-2022-09-21,baksa,,2022-09-21,0,28.7643,78.00321,0,11.5,46.699999999999996,62.5,24.6,28.5,45.4,0.24,60.0,217.0,0.541,117,21,0.0,64.0
NEG-baksa-2018-05-30,baksa,,2018-05-30,0,28.7643,78.00321,0,3.0,5.0,5.7,50.92000000000001,0.4,3.4,0.12,0.0,217.0,0.541,29,18,0.0,710.0
NEG-baksa-2022-11-06,baksa,,2022-11-06,0,28.7643,78.00321,0,0.0,0.0,0.0,21.770000000000003,0.0,0.3,0.14,-46.2,217.0,0.541,117,21,0.0,110.0
NEG-baksa-2019-07-07,baksa,,2019-07-07,0,28.7643,78.00321,0,9.2,10.0,16.099999999999998,37.58,14.9,6.2,0.19,58.3,217.0,0.541,29,18,0.0,1113.0
NEG-baksa-2018-01-20,baksa,,2018-01-20,0,28.7643,78.00321,0,0.0,0.0,0.0,17.22,0.0,0.0,0.11,0.0,217.0,0.541,29,18,0.0,580.0
NEG-baksa-2020-08-11,baksa,,2020-08-11,0,28.7643,78.00321,0,37.0,41.8,81.00000000000001,30.240000000000002,12.5,93.0,0.31,55.0,217.0,0.541,32,20,0.0,216.0
NEG-baksa-2021-01-20,baksa,,2021-01-20,0,28.7643,78.00321,0,0.6,0.6,5.0,13.540000000000001,0.0,0.0,0.11,0.0,217.0,0.541,32,20,0.0,378.0
NEG-baksa-2020-07-15,baksa,,2020-07-15,0,28.7643,78.00321,0,2.6999999999999997,29.999999999999996,50.400000000000006,31.929999999999996,12.3,7.3,0.17,-10.5,217.0,0.541,32,20,0.0,189.0
NEG-baksa-2019-11-29,baksa,,2019-11-29,0,28.7643,78.00321,0,36.8,36.8,36.8,19.470000000000002,0.0,0.0,0.17,41.7,217.0,0.541,30,19,0.0,53.0
NEG-baksa-2015-11-26,baksa,,2015-11-26,0,28.7643,78.00321,0,0.0,0.0,0.0,22.549999999999997,0.4,0.2,0.12,-7.7,217.0,0.541,28,17,0.0,86.0
NEG-baksa-2021-09-15,baksa,,2021-09-15,0,28.7643,78.00321,0,12.0,45.900000000000006,79.1,23.610000000000003,0.8,1.0,0.24,26.3,217.0,0.541,32,20,0.0,616.0
NEG-baksa-2019-11-05,baksa,,2019-11-05,0,28.7643,78.00321,0,0.0,0.0,0.0,24.02,0.0,0.0,0.12,0.0,217.0,0.541,30,19,0.0,29.0
NEG-baksa-2023-03-28,baksa,,2023-03-28,0,28.7643,78.00321,0,5.0,18.0,43.4,29.57,0.0,5.5,0.16,-27.3,217.0,0.541,117,21,0.0,252.0
NEG-baksa-2018-08-13,baksa,,2018-08-13,0,28.7643,78.00321,0,19.799999999999997,40.1,65.5,21.549999999999997,4.7,4.6,0.53,-3.6,217.0,0.541,29,18,0.0,785.0
NEG-baksa-2021-10-08,baksa,,2021-10-08,0,28.7643,78.00321,0,2.9,5.5,17.4,26.9,0.0,0.0,0.13,-18.8,217.0,0.541,32,20,0.0,639.0
NEG-baksa-2017-10-22,baksa,,2017-10-22,0,28.7643,78.00321,0,0.0,0.0,0.0,28.31,0.0,0.0,0.15,-11.8,217.0,0.541,29,18,0.0,490.0
NEG-baksa-2015-04-16,baksa,,2015-04-16,0,28.7643,78.00321,0,2.7,3.1,29.2,36.85,0.0,0.0,0.12,-25.0,217.0,0.541,24,17,0.0,56.0
NEG-baksa-2016-01-10,baksa,,2016-01-10,0,28.7643,78.00321,0,1.0,1.0,1.0,18.92,0.0,0.0,0.09,-10.0,217.0,0.541,28,17,0.0,131.0
NEG-baksa-2017-07-26,baksa,,2017-07-26,0,28.7643,78.00321,0,17.2,41.4,71.3,28.34,2.5,0.5,0.22,-12.0,217.0,0.541,29,18,0.0,402.0
NEG-baksa-2021-06-14,baksa,,2021-06-14,0,28.7643,78.00321,0,9.200000000000001,9.3,11.1,40.15,2.5,2.0,0.16,33.3,217.0,0.541,32,20,0.0,523.0
NEG-baksa-2021-08-01,baksa,,2021-08-01,0,28.7643,78.00321,0,22.200000000000003,78.0,260.4,21.04,19.1,1.7,1.26,37.0,217.0,0.541,32,20,0.0,571.0
NEG-baksa-2015-03-26,baksa,,2015-03-26,0,28.7643,78.00321,0,0.0,0.0,27.8,34.660000000000004,0.0,0.0,0.12,-25.0,217.0,0.541,24,17,0.0,35.0
NEG-baksa-2023-07-30,baksa,,2023-07-30,0,28.7643,78.00321,0,51.5,82.6,122.30000000000001,27.919999999999998,0.3,0.2,0.83,59.6,217.0,0.541,138,22,0.0,25.0
NEG-baksa-2018-01-08,baksa,,2018-01-08,0,28.7643,78.00321,0,0.0,0.0,0.0,15.100000000000001,0.0,0.0,0.11,0.0,217.0,0.541,29,18,0.0,568.0
NEG-baksa-2021-06-18,baksa,,2021-06-18,0,28.7643,78.00321,0,5.3,14.900000000000002,15.000000000000002,35.68,7.1,5.2,0.16,33.3,217.0,0.541,32,20,0.0,527.0
NEG-baksa-2023-07-23,baksa,,2023-07-23,0,28.7643,78.00321,0,3.2,39.7,163.0,30.53,9.6,2.7,0.52,-44.7,217.0,0.541,138,22,0.0,18.0
NEG-baksa-2016-12-18,baksa,,2016-12-18,0,28.7643,78.00321,0,0.0,0.0,0.0,19.88,0.0,0.0,0.11,0.0,217.0,0.541,29,18,0.0,182.0
NEG-baksa-2020-04-11,baksa,,2020-04-11,0,28.7643,78.00321,0,0.0,0.0,0.3,45.64,0.0,0.0,0.12,0.0,217.0,0.541,32,20,0.0,94.0
NEG-baksa-2020-10-26,baksa,,2020-10-26,0,28.7643,78.00321,0,0.0,0.0,0.2,31.03,0.0,0.0,0.12,0.0,217.0,0.541,32,20,0.0,292.0
NEG-baksa-2022-04-22,baksa,,2022-04-22,0,28.7643,78.00321,0,0.0,0.0,0.0,54.239999999999995,0.0,0.0,0.12,0.0,217.0,0.541,32,20,0.0,835.0
NEG-baksa-2019-12-17,baksa,,2019-12-17,0,28.7643,78.00321,0,0.1,35.300000000000004,35.300000000000004,11.839999999999998,0.0,0.0,0.16,45.5,217.0,0.541,30,19,0.0,71.0
NEG-baksa-2018-02-13,baksa,,2018-02-13,0,28.7643,78.00321,0,2.4000000000000004,2.4000000000000004,2.4000000000000004,21.970000000000002,0.0,0.0,0.16,33.3,217.0,0.541,29,18,0.0,604.0
NEG-baksa-2017-01-13,baksa,,2017-01-13,0,28.7643,78.00321,0,0.0,46.9,49.0,16.380000000000003,0.0,0.7,0.12,-47.8,217.0,0.541,29,18,0.0,208.0
NEG-baksa-2021-07-25,baksa,,2021-07-25,0,28.7643,78.00321,0,15.299999999999999,182.39999999999998,209.0,22.060000000000002,11.1,19.1,0.92,46.0,217.0,0.541,32,20,0.0,564.0
NEG-baksa-2019-11-21,baksa,,2019-11-21,0,28.7643,78.00321,0,0.0,0.0,0.3,22.779999999999998,0.0,0.0,0.12,-14.3,217.0,0.541,30,19,0.0,45.0
NEG-baksa-2022-02-13,baksa,,2022-02-13,0,28.7643,78.00321,0,0.0,9.0,40.699999999999996,18.39,0.0,0.0,0.17,-15.0,217.0,0.541,32,20,0.0,767.0
NEG-baksa-2020-07-07,baksa,,2020-07-07,0,28.7643,78.00321,0,5.4,10.200000000000001,21.9,36.19,5.3,9.6,0.16,14.3,217.0,0.541,32,20,0.0,181.0
NEG-baksa-2016-01-09,baksa,,2016-01-09,0,28.7643,78.00321,0,1.0,1.0,1.0,18.300000000000004,0.0,0.0,0.09,-10.0,217.0,0.541,28,17,0.0,130.0
NEG-baksa-2020-04-09,baksa,,2020-04-09,0,28.7643,78.00321,0,0.0,0.0,1.7,46.330000000000005,0.0,0.0,0.12,0.0,217.0,0.541,32,20,0.0,92.0
NEG-baksa-2018-11-26,baksa,,2018-11-26,0,28.7643,78.00321,0,0.0,0.0,1.3,21.459999999999997,0.0,0.0,0.12,-7.7,217.0,0.541,29,18,0.0,890.0
NEG-baksa-2019-07-31,baksa,,2019-07-31,0,28.7643,78.00321,0,6.6000000000000005,83.80000000000001,127.50000000000003,25.22,7.3,12.9,0.73,19.7,217.0,0.541,29,18,0.0,1137.0
NEG-baksa-2018-09-27,baksa,,2018-09-27,0,28.7643,78.00321,0,44.1,119.1,119.39999999999999,20.46,0.2,0.0,0.62,210.0,217.0,0.541,29,18,0.0,830.0
NEG-baksa-2018-08-08,baksa,,2018-08-08,0,28.7643,78.00321,0,21.200000000000003,25.500000000000004,226.70000000000002,19.84,1.3,2.6,0.69,-5.5,217.0,0.541,29,18,0.0,780.0
NEG-baksa-2016-03-04,baksa,,2016-03-04,0,28.7643,78.00321,0,0.0,0.0,8.6,29.340000000000003,1.7,6.5,0.11,0.0,217.0,0.541,28,17,0.0,185.0
NEG-baksa-2016-10-20,baksa,,2016-10-20,0,28.7643,78.00321,0,0.0,0.0,0.3,33.83,0.0,0.0,0.12,0.0,217.0,0.541,29,18,0.0,123.0
NEG-baksa-2018-09-12,baksa,,2018-09-12,0,28.7643,78.00321,0,3.8,29.400000000000002,94.9,25.1,0.1,0.0,0.73,-44.3,217.0,0.541,29,18,0.0,815.0
NEG-baksa-2019-08-14,baksa,,2019-08-14,0,28.7643,78.00321,0,23.8,34.6,96.10000000000002,26.490000000000002,3.0,5.0,0.78,-17.0,217.0,0.541,29,18,0.0,1151.0
NEG-baksa-2022-10-12,baksa,,2022-10-12,0,28.7643,78.00321,0,116.8,160.0,163.3,13.790000000000001,0.0,0.0,4.11,902.4,217.0,0.541,117,21,0.0,85.0
NEG-baksa-2020-07-22,baksa,,2020-07-22,0,28.7643,78.00321,0,23.4,51.199999999999996,81.19999999999999,29.84,0.4,1.4,0.37,117.6,217.0,0.541,32,20,0.0,196.0
NEG-baksa-2018-03-26,baksa,,2018-03-26,0,28.7643,78.00321,0,0.0,2.7,3.1,37.059999999999995,0.0,0.0,0.12,0.0,217.0,0.541,29,18,0.0,645.0
NEG-baksa-2019-06-29,baksa,,2019-06-29,0,28.7643,78.00321,0,5.2,6.1,6.1,45.15,0.0,0.0,0.12,0.0,217.0,0.541,29,18,0.0,1105.0
NEG-baksa-2021-03-03,baksa,,2021-03-03,0,28.7643,78.00321,0,0.0,0.0,0.0,33.68,0.0,0.0,0.12,0.0,217.0,0.541,32,20,0.0,420.0
NEG-baksa-2020-02-06,baksa,,2020-02-06,0,28.7643,78.00321,0,0.0,0.1,13.499999999999998,18.12,0.1,0.0,0.12,-25.0,217.0,0.541,32,20,0.0,29.0
NEG-baksa-2015-12-27,baksa,,2015-12-27,0,28.7643,78.00321,0,0.0,0.0,0.0,18.67,0.0,0.0,0.1,0.0,217.0,0.541,28,17,0.0,117.0
NEG-baksa-2018-07-12,baksa,,2018-07-12,0,28.7643,78.00321,0,5.5,5.6,64.4,37.309999999999995,5.7,12.0,0.17,-15.0,217.0,0.541,29,18,0.0,753.0
NEG-baksa-2017-10-30,baksa,,2017-10-30,0,28.7643,78.00321,0,0.0,0.0,0.0,26.13,0.0,0.0,0.13,-13.3,217.0,0.541,29,18,0.0,498.0
NEG-baksa-2018-08-17,baksa,,2018-08-17,0,28.7643,78.00321,0,10.0,31.899999999999995,67.50000000000001,25.119999999999997,5.7,4.2,0.5,-15.3,217.0,0.541,29,18,0.0,789.0
NEG-baksa-2016-04-19,baksa,,2016-04-19,0,28.7643,78.00321,0,0.0,0.0,0.2,54.53,0.0,0.0,0.12,0.0,217.0,0.541,28,17,0.0,231.0
NEG-baksa-2019-07-14,baksa,,2019-07-14,0,28.7643,78.00321,0,9.1,43.6,53.6,31.64,20.4,47.4,0.22,15.8,217.0,0.541,29,18,0.0,1120.0
NEG-baksa-2020-10-08,baksa,,2020-10-08,0,28.7643,78.00321,0,0.0,0.0,0.2,34.22,0.0,0.0,0.12,-7.7,217.0,0.541,32,20,0.0,274.0
NEG-baksa-2015-01-05,baksa,,2015-01-05,0,28.7643,78.00321,0,13.0,13.0,13.0,11.340000000000002,0.0,0.0,0.12,33.3,217.0,0.541,23,16,0.0,599.0
NEG-baksa-2021-01-31,baksa,,2021-01-31,0,28.7643,78.00321,0,0.0,0.8,1.4,17.02,0.0,0.0,0.09,-18.2,217.0,0.541,32,20,0.0,389.0
NEG-baksa-2020-03-07,baksa,,2020-03-07,0,28.7643,78.00321,0,33.0,42.0,45.6,20.68,0.0,0.0,0.34,100.0,217.0,0.541,32,20,0.0,59.0
NEG-baksa-2019-08-20,baksa,,2019-08-20,0,28.7643,78.00321,0,67.5,102.79999999999998,133.6,23.03,0.4,1.0,0.85,18.1,217.0,0.541,29,18,0.0,1157.0
NEG-baksa-2015-08-11,baksa,,2015-08-11,0,28.7643,78.00321,0,47.50000000000001,68.9,80.80000000000001,19.34,1.5,1.4,0.58,31.8,217.0,0.541,26,17,0.0,28.0
NEG-baksa-2017-02-07,baksa,,2017-02-07,0,28.7643,78.00321,0,7.6,7.6,36.599999999999994,18.77,0.0,0.0,0.12,-25.0,217.0,0.541,29,18,0.0,233.0
NEG-baksa-2020-10-24,baksa,,2020-10-24,0,28.7643,78.00321,0,0.0,0.0,0.2,31.439999999999998,0.0,0.0,0.12,0.0,217.0,0.541,32,20,0.0,290.0
NEG-baksa-2019-01-21,baksa,,2019-01-21,0,28.7643,78.00321,0,0.0,0.0,0.0,18.21,9.0,0.3,0.12,33.3,217.0,0.541,29,18,0.0,946.0
NEG-baksa-2021-12-25,baksa,,2021-12-25,0,28.7643,78.00321,0,0.0,0.0,0.0,15.3,3.7,0.1,0.11,0.0,217.0,0.541,32,20,0.0,717.0
NEG-baksa-2020-08-03,baksa,,2020-08-03,0,28.7643,78.00321,0,26.7,38.6,66.30000000000001,25.689999999999998,2.7,0.9,0.22,0.0,217.0,0.541,32,20,0.0,208.0
NEG-baksa-2022-01-05,baksa,,2022-01-05,0,28.7643,78.00321,0,0.1,0.30000000000000004,7.6,14.439999999999998,2.9,3.9,0.14,27.3,217.0,0.541,32,20,0.0,728.0
NEG-baksa-2019-12-16,baksa,,2019-12-16,0,28.7643,78.00321,0,24.5,35.300000000000004,35.300000000000004,12.24,0.0,0.0,0.17,54.5,217.0,0.541,30,19,0.0,70.0
NEG-baksa-2015-07-31,baksa,,2015-07-31,0,28.7643,78.00321,0,0.8,6.2,103.7,31.42,2.8,3.0,0.61,-50.4,217.0,0.541,26,17,0.0,17.0
NEG-baksa-2017-04-13,baksa,,2017-04-13,0,28.7643,78.00321,0,0.0,0.8,2.1,57.43,0.3,0.0,0.12,0.0,217.0,0.541,29,18,0.0,298.0
NEG-baksa-2017-12-29,baksa,,2017-12-29,0,28.7643,78.00321,0,0.0,0.0,0.0,16.860000000000003,0.0,0.0,0.11,0.0,217.0,0.541,29,18,0.0,558.0
NEG-baksa-2021-02-27,baksa,,2021-02-27,0,28.7643,78.00321,0,0.0,0.0,0.0,28.56,0.0,0.0,0.12,0.0,217.0,0.541,32,20,0.0,416.0
NEG-baksa-2018-03-25,baksa,,2018-03-25,0,28.7643,78.00321,0,0.0,2.7,3.1,36.9,0.0,0.0,0.12,0.0,217.0,0.541,29,18,0.0,644.0
NEG-baksa-2019-11-30,baksa,,2019-11-30,0,28.7643,78.00321,0,36.8,36.8,36.8,18.67,0.0,0.0,0.16,33.3,217.0,0.541,30,19,0.0,54.0
NEG-baksa-2022-10-31,baksa,,2022-10-31,0,28.7643,78.00321,0,0.0,0.0,0.0,24.65,0.0,0.0,0.22,-68.6,217.0,0.541,117,21,0.0,104.0
NEG-baksa-2020-06-08,baksa,,2020-06-08,0,28.7643,78.00321,0,2.7,2.8,11.100000000000001,36.74,0.0,0.0,0.16,-15.8,217.0,0.541,32,20,0.0,152.0
NEG-baksa-2016-05-12,baksa,,2016-05-12,0,28.7643,78.00321,0,0.6000000000000001,3.6999999999999997,6.500000000000001,44.72,0.0,0.0,0.12,0.0,217.0,0.541,28,17,0.0,254.0
NEG-baksa-2015-04-29,baksa,,2015-04-29,0,28.7643,78.00321,0,7.6,8.5,9.600000000000001,49.17,0.0,0.0,0.12,0.0,217.0,0.541,24,17,0.0,69.0
NEG-baksa-2022-01-24,baksa,,2022-01-24,0,28.7643,78.00321,0,17.6,22.6,22.7,11.77,0.0,1.5,0.16,33.3,217.0,0.541,32,20,0.0,747.0
NEG-baksa-2021-10-29,baksa,,2021-10-29,0,28.7643,78.00321,0,0.0,0.0,62.2,23.730000000000004,0.0,0.0,0.15,-55.9,217.0,0.541,32,20,0.0,660.0
NEG-baksa-2023-12-18,baksa,,2023-12-18,0,28.7643,78.00321,0,0.0,0.0,2.7,15.82,0.0,0.0,0.11,0.0,217.0,0.541,139,22,0.0,113.0
NEG-baksa-2017-09-07,baksa,,2017-09-07,0,28.7643,78.00321,0,2.0,46.5,86.5,23.240000000000002,0.7,0.1,0.68,3.0,217.0,0.541,29,18,0.0,445.0
NEG-baksa-2022-12-17,baksa,,2022-12-17,0,28.7643,78.00321,0,0.0,0.0,0.0,20.3,0.0,0.0,0.11,0.0,217.0,0.541,117,21,0.0,151.0
NEG-baksa-2016-10-10,baksa,,2016-10-10,0,28.7643,78.00321,0,0.0,8.7,11.7,26.02,0.0,0.0,0.12,-7.7,217.0,0.541,29,18,0.0,113.0
NEG-baksa-2018-06-26,baksa,,2018-06-26,0,28.7643,78.00321,0,0.0,0.0,0.6,45.959999999999994,42.4,16.6,0.16,33.3,217.0,0.541,29,18,0.0,737.0
NEG-baksa-2021-03-06,baksa,,2021-03-06,0,28.7643,78.00321,0,0.0,0.0,0.0,35.45,0.0,0.0,0.12,0.0,217.0,0.541,32,20,0.0,423.0
NEG-baksa-2021-03-12,baksa,,2021-03-12,0,28.7643,78.00321,0,0.2,0.2,0.2,34.4,0.0,0.0,0.12,0.0,217.0,0.541,32,20,0.0,429.0
